hour,Denver_Res_mw,Denver_Com_mw,Denver_Ind_mw,Denver_mw,East_Res_mw,East_Com_mw,East_Ind_mw,East_mw,Mountain_Res_mw,Mountain_Com_mw,Mountain_Ind_mw,Mountain_mw,North_Res_mw,North_Com_mw,North_Ind_mw,North_mw,South_Res_mw,South_Com_mw,South_Ind_mw,South_mw,West_Res_mw,West_Com_mw,West_Ind_mw,West_mw
42,1207.9983777235386,1851.6920483951924,902.8617789195418,3962.552205038273,69.10934837769047,67.6001340045297,103.86297169529577,240.57245407751594,47.52048919717641,94.41819007394196,32.02064638505345,173.9593256561718,251.18279986088618,318.95771648737605,254.93965009051934,825.0801664387816,391.9058103316727,367.6935633588959,235.9819886377332,995.5813623283018,176.90497091077884,213.23345925946276,190.9448184034112,581.0832485736528
43,1414.6647162684374,1811.288215335247,896.3623276938606,4122.315259297545,85.05845606803902,67.0359289180488,103.11529100435355,255.20967599044138,54.08713120574945,91.99762406535595,31.790138643720677,177.87489391482606,298.3704782610413,311.7383947352649,253.10441034514164,863.2132833414479,453.28265451832596,352.78290013666737,234.28321983269456,1040.348774487688,200.34869058014232,203.03558513070612,189.5702596802646,592.954535391113
44,1734.7881951221723,1890.0666025730668,875.7474201336566,4500.602217828896,101.21006141144021,72.40484251030033,100.74380335206983,274.35870727381035,69.62550206378296,100.93801663557733,31.05901602821268,201.62253472757297,364.28672008566116,331.8587681822462,247.28341155800044,943.4288998259078,554.1531473414138,372.1681513397793,228.89507848567504,1155.2163771668681,243.70891123923718,221.9847139247642,185.21044528520085,650.9040704492022
45,1993.1485478519553,1837.8907584207266,828.5835047230808,4659.622810995763,114.5845570026256,70.10576523862383,95.3181839209426,280.008506162192,88.18672783912777,103.20930117055445,29.386313635932982,220.78234264561522,421.6696096328923,322.7815814831943,233.96581148630378,978.4170026023904,644.6104782765553,364.83588124553523,216.5677933902215,1226.014152912312,290.1287834107088,223.21787072943476,175.23582295259595,688.5824770927395
46,2112.0645426451993,1766.3463936805674,782.048380845667,4660.459317171433,118.57635853947231,68.70640177918483,89.96489910263863,277.2476594212958,94.359513652947,102.94411648261055,27.73591179042955,225.03954192598712,436.5698770979455,309.83120205903737,220.8257622836184,967.2268414406012,681.8738557206267,357.504268497999,204.4048562380509,1243.7829804566768,313.61280647088904,219.5815020595941,165.39418275293383,698.5884912834169
47,2140.3168954051725,1628.6076593889372,742.6283602837876,4511.5529150778975,114.08986115357315,62.957894306173664,85.4301180592478,262.4778735189946,95.20539535699875,98.95567797307764,26.337852233169276,220.49892556324568,456.0174070759594,287.63294316526145,209.69479353153193,953.3451437727527,712.8526560847428,342.85762428179834,194.10160156327126,1249.8118819298124,328.153828871391,205.73004198513675,157.05730456914978,690.9411754256776
48,2117.054497349477,1480.8864845332855,724.2083549364994,4322.149336819262,105.15212199772597,56.52951218511696,83.31112649411357,244.9927606769565,99.55152635136236,91.57697081427975,25.68457341307995,216.81307057872206,437.6965048626631,260.64477060611733,204.4935658048218,902.8348412736023,724.9801796563553,325.254581063072,189.2871442520175,1239.5219049714449,321.9276013318434,181.66482438176382,153.1616865929,656.7541123065072
49,1985.448268485725,1361.1929700708513,750.3565848730708,4096.997823429647,98.23629844519948,50.060698841574485,86.31915377934682,234.61615106612078,96.82326176270776,83.73710724968481,26.61193931109814,207.1723083234907,405.19941360776795,235.65569293914035,211.87700006481833,852.7321066117265,705.5704199194582,303.1443998368767,196.12153623079095,1204.836355987126,303.2338729404574,167.42323017831882,158.6917346394396,629.3488377582158
50,1784.4854523538397,1278.5291068647768,733.6249175982717,3796.639476816888,86.41984435329464,46.76537447259145,84.39438442355772,217.57960324944384,88.72217221204086,78.53757605413787,26.018538622589812,193.27828688876855,363.2263152762176,216.97199318167154,207.1525056847673,787.3508141426564,668.9002310243598,290.129466024545,191.7483617217792,1150.778058770684,271.7926789115905,165.55546828732886,155.1531806282198,592.5013278271392
51,1685.9744917363287,1215.1562065594492,715.5167573456043,3616.647455641382,86.80558881728093,45.93486416899305,82.3112667418818,215.05171972815577,90.67925861338988,74.00975702525902,25.37631961446164,190.06533525311053,351.4636036149776,204.936596536086,202.03933316336244,758.4395333144261,626.9426419489513,272.53429301914804,187.01541171019602,1086.4923466782955,258.90333322696034,161.33236321840587,151.32351428083797,571.5592107262041
52,1632.6666942980803,1186.7756434289413,743.3318565950964,3562.7741943221176,84.77703094793006,44.67108998804497,85.51104652379821,214.95916745977325,92.90078869731728,71.752100743126,26.362802238965916,191.0156916794092,346.03608170628877,197.04390924788018,209.89343867039213,752.973429624561,605.7800394468643,261.9831348252328,194.2854751776141,1062.0486494497113,258.65033189153354,161.1757525566084,157.20608589819338,577.0321703463353
53,1599.7138203903992,1163.5917499875025,731.4465548837632,3494.7521252616652,86.22308088480027,44.10720923502342,84.14379099913582,214.47408111895953,96.7783999047541,72.71899846276852,25.941281412451687,195.43867977997434,356.1787166708299,188.75625580745196,206.53740485629757,751.4723773345795,622.5961557084773,260.77557738596226,191.17900063313147,1074.550733727571,263.887625092089,163.28473940143246,154.6924821219253,581.8648466154468
54,1630.6944725213325,1153.8653644795015,798.8062374979844,3583.3660744988183,85.23055373100719,43.161053720941986,91.89268121922834,220.2842886711775,100.25208700396597,75.25068588008737,28.330241304164662,203.83301418821802,363.51486516588665,192.48014103500833,225.5576517167069,781.5526579176019,629.5295203747537,258.10652573057416,208.78487589383073,1096.4209219991585,273.2240222286796,168.52890996773752,168.93827551443758,610.6912077108547
55,1679.7683149956392,1205.714157656281,882.2064898691846,3767.6889625211047,90.86750890823565,44.00169627924116,101.4868386569001,236.35604384437693,101.3774470563009,77.14928217051218,31.288091610773336,209.8148208375864,381.87069507274845,201.3010404368737,249.10724884598082,832.278984355603,664.2728301146664,270.6323763534739,230.58329273566105,1165.4884992038012,288.51318067286775,175.03413775409152,186.57646379047117,650.1237822174304
56,1806.0222080785754,1348.561452913738,965.5285712218142,4120.112232214127,98.00347561324433,48.59386996157545,111.07200349517433,257.6693490699941,108.83144623044055,88.89845690680072,34.2431695256365,231.97307266287777,414.74847656747284,231.80014058409517,272.63477294858893,919.1833901001569,708.5643451496042,305.19050978579,252.36127793131163,1266.1161328667058,321.2146319289718,189.38601364578588,204.1981198006653,714.7987653754229
57,1961.888279161586,1668.6971610801656,958.1846524936026,4588.770092735354,111.3544584528395,58.53920584058808,110.22717736474094,280.1208416581685,118.09770864757424,103.76216546916767,33.9827121331904,255.8425862499323,458.87739366920357,292.7787134093366,270.56108225242946,1022.2171893309696,776.8432489069346,350.4894112606816,250.44178971468648,1377.7744498823026,372.8161032721598,223.32504672842825,202.64496597283807,798.7861159734261
58,2055.456440266443,1828.8004300099014,989.1308164283979,4873.387686704743,114.16582408544056,62.07126693210229,113.78714703438852,290.0242380519314,126.72404114962546,113.29324115539751,35.08024023269175,275.0975225377147,485.1503616295974,325.0107977786524,279.29930153403626,1089.460460942286,820.9138076209637,375.9886851412904,258.53022304584545,1455.4327158080996,405.5515510812323,246.04216033487805,209.18972153872662,860.7834329548369
59,1961.7860342726592,1934.2233108615017,1010.2981384511723,4906.307483585333,107.72987535202925,69.56942081608359,116.22218307140804,293.5214792395209,122.1255094072432,111.35335639308349,35.83095462689385,269.30982042722053,478.38697966022573,339.0059780602291,285.27628471777155,1102.6692424382263,750.7657425071361,405.08391928248545,264.0627495761492,1419.9124113657708,394.0107261918516,246.56472639283785,213.6663652001318,854.2418177848213
60,1656.2531076458654,1999.6116726184316,1025.546713382021,4681.411493646318,93.03540404882557,74.27386662110817,117.97634117557722,285.28561184551097,102.61794195235503,108.6155086189912,36.37175637211891,247.60520694346513,416.11188881440927,346.60752677384653,289.5820006623558,1052.3014162506115,629.9316710962187,405.59011522238046,268.0482865875612,1303.5700729061605,349.69070025771924,244.96689927719066,216.89126234282185,811.5488618777317
61,1442.7108159360741,2042.8322619478001,1033.9357848289976,4519.478862712872,80.12846489380527,76.21799584476881,118.94139907324333,275.2878598118174,88.07599914948547,106.87287824827956,36.6692808621068,231.61815825987185,352.6280718952993,352.1013406852691,291.9508094758556,996.6802220564239,541.9518513224999,411.5616393358519,270.2409475342354,1223.7544381925873,312.61790739201666,238.61806785863172,218.66545387625146,769.9014291268999
62,1291.217539199415,2050.033205475098,1027.2086427182794,4368.459387392792,70.2312647644775,76.78526567779609,118.1675253896415,265.1840558319151,73.76304388716083,105.59690919672246,36.43069789875764,215.79065098264093,313.14027003055065,352.851893098528,290.0512770160054,956.0434401450841,482.2254626263109,413.11801284960706,268.4826669090042,1163.8261423849222,270.0053718038173,234.8606940439079,217.24274116573864,722.1088070134638
63,1197.8694687137918,2043.1056723264212,992.8852340715644,4233.860375111777,68.83423630222056,76.1499204378547,114.21904589477795,259.2032026348532,65.95948005020973,103.69063247437956,35.21339337145625,204.86350589604555,291.14464635087074,347.3593274385818,280.35943049573393,918.8634042851864,454.2176745160932,409.14730288537055,259.5115193663866,1122.8764967678503,245.52961748422027,232.63878726153828,209.98373742446148,688.15214217022
64,1107.1991873479235,1984.3018294623469,961.5964940623658,4053.097510872636,62.4622444257531,74.63750585980613,110.61966712625167,247.7194174118109,60.90184306486846,102.20133818448157,34.10371556355593,197.20689681290597,257.2766063315455,337.7824722047507,271.5244785507484,866.5835570870447,417.99035619354606,398.96471377103194,251.33354654514744,1068.2886165097254,211.6246628955422,227.99176188866568,203.36653098309725,642.9829557673052
65,1052.4896956733126,1891.2997433070634,945.4105949417856,3889.2000339221613,54.8260144949167,71.07515632035691,108.75768158042922,234.65885239570284,53.35306624673336,97.31794951446302,33.52967093760612,184.20068669880249,225.14651523483707,325.57669778783844,266.95409185973216,817.6773048824077,395.2511765051449,384.8054221066232,247.1030200664043,1027.1596186781724,198.4733860051183,219.88964755369088,199.94340062091305,618.3064341797223
66,1085.373321594062,1813.010605069392,951.3307584081666,3849.714685071621,58.55692410054306,66.92052015705906,109.43872244947131,234.91616670707344,50.71210401579591,93.85161601914864,33.73963381932823,178.30335385427276,230.33432487376214,311.5844722509922,268.62575903829406,810.5445561630484,403.1393536271565,362.2722026258487,248.65037978466472,1014.06193603767,190.12275737226622,212.50069023093656,201.1954466864353,603.818894289638
67,1259.0777883083213,1754.406416725965,938.126378893114,3951.6105839274005,70.41032761519563,65.63776527958159,107.91972349764164,243.96781639241885,57.18665265497297,90.1593872746355,33.27133094389637,180.61737087350485,266.41881955359185,303.6809551723102,264.8972593146061,834.9970340405082,460.56188849880687,349.26737970988853,245.19913640561904,1055.0284046143145,225.3138788162409,203.49658444274667,198.40287321893433,627.2133364779219
68,1543.6767904943258,1814.6747164660226,939.8647199687284,4298.216226929077,79.41125717467108,70.67582239491472,108.11969792800171,258.2067774975875,72.04579191269119,97.88329070218379,33.33298246817009,203.26206508304506,325.9845483030739,322.839613044038,265.38811193003687,914.2122732771487,573.648327272625,368.38559954630404,245.65348854847426,1187.6874153674034,260.0563630231476,222.1556474523126,198.77051224049487,680.982522715955
69,1758.9485204569687,1748.5020058752693,895.6281325502196,4403.078658882458,97.44611975221748,68.28012280252254,103.03083102254541,268.75707357728544,79.76617104943399,98.6386269691673,31.764099881618808,210.16889790022012,375.99641939228525,312.9423172053737,252.8970968256326,941.8358334232915,646.0877925158655,357.913802922883,234.09132243035694,1238.0929178691056,302.6023558089871,221.3268510134008,189.41498590342692,713.3441927258148
70,1886.690463173946,1673.2304383746737,850.6784563015681,4410.5993578501875,103.44748584129243,66.74066731509659,97.8599321530492,268.04808530943825,83.37930669605443,97.663925934937,30.169927083648403,211.21315971463986,416.357389762586,302.1112846418729,240.20472795802263,958.6734023624815,661.5698039544006,349.0392585110111,222.34277549056637,1232.9518379559781,341.61779267272254,216.61039124446987,179.9086495305858,738.1368334477781
71,1908.3454087269722,1547.6210755641805,779.5160417226587,4235.482526013811,104.78295003383079,61.31316642641732,89.67358511328064,255.76970157352875,84.64463221959238,92.45265190338107,27.646100550793374,204.74338467376683,413.3530649723828,274.2265128967738,220.1107096974929,907.6902875666494,681.5324724727121,335.99889315442346,203.74297594130405,1221.2743415684395,338.926634480046,203.52895968789787,164.8586223324259,707.3142165003699
72,1863.1468845371335,1414.8993565347305,772.0722966351157,4050.1185377069796,103.7374378841692,55.647138738729744,88.8172752069518,248.20185182985074,84.27424081308097,85.0830754773547,27.382102744269844,196.73941903470552,381.48078934209457,244.93277242269906,218.008831190406,844.4223929551996,680.2565031996673,318.4717181505044,201.7973959979678,1200.5256173481396,333.915157777737,179.0947410896688,163.28435638478206,676.2942552521879
73,1705.2799520104495,1292.4496281898269,800.6674646716316,3798.397044871908,88.82144831274779,49.22498669976902,92.10679216042509,230.1532271729419,80.5984694058363,76.84000415165848,28.396251072837043,185.8347246303318,353.398136266752,221.53505262458438,226.08320348494814,801.0163923762846,662.5507324168735,294.88966360885405,209.27134691298215,1166.7117429387097,307.12936977893236,166.7671793756147,169.33190352370482,643.2284526782519
74,1510.3844242297587,1220.364533272333,780.9629840514903,3511.711941553582,80.93984830784282,45.940082494459524,89.8400377571438,216.71996855944616,76.66218872968693,73.03330037065919,27.697417407628897,177.39290650797503,316.0988663243462,203.53226795388318,220.51928051046377,740.1504147886932,590.5136302238,272.58370670665994,204.12116486919334,1067.2185017996533,284.6333529115007,163.54479210109557,165.16463389108287,613.3427789036791
75,1408.8585918691622,1148.737462975683,766.2798665837641,3323.875921428609,77.57368035559237,45.2996198287069,88.15092847202804,211.0242286563273,76.02229818719925,69.25842681807825,27.17667002055166,172.45739502582916,289.43438650983046,189.62412126479316,216.3732318938752,695.4317396684988,547.7622309302168,257.5364727025701,200.2834221046453,1005.5821257374322,263.73276200653703,159.9081011592599,162.0593244584186,585.7001876242155
76,1321.9051622435486,1116.932820290947,790.360079913753,3229.1980624482485,76.6239666900525,43.4862842225643,90.92105627442801,211.03130718704483,80.63476963567693,67.22739315542876,28.030692213006148,175.89285500411182,284.99753875896397,180.94342601219978,223.1727235810734,689.1136883522372,533.3179883787404,249.3354037606529,206.57729427988778,989.230686419281,249.12063203601923,158.23977391589233,167.15201092357447,574.512416875486
77,1320.9808561833167,1106.6682832946983,777.9900408553306,3205.6391803333454,76.97361371133222,42.995977221939896,89.4980377719368,209.4676287052089,85.35795483663107,67.75577108806478,27.591979825675878,180.70570575037172,299.3855343357847,176.43204173149013,219.67981525026087,695.4973913175357,534.0387275105006,246.53793631225554,203.34412339516356,983.9207872179197,255.29590874126973,160.25999116029254,164.53589080773548,580.0917907092978
78,1375.5451763981296,1096.2094913090934,845.1181673376216,3316.8728350448446,76.1535339135045,41.95482042183598,97.22029035098826,215.32864468632874,88.47781058822747,71.78870110780198,29.97272741159416,190.2392391076236,307.61080658181436,181.92583859515514,238.63467797255635,728.1713231495258,528.6244035793256,244.84559411058478,220.88947657178528,994.3594742616957,272.0256250791494,164.89583601136286,178.732712757892,615.6541738484043
79,1505.082025502929,1159.1551077237987,900.3886438768119,3564.6257771035393,82.26431030800931,42.73886630045095,103.57846839596561,228.58164500442587,92.49227189373924,74.97302300312457,31.932934860969993,199.3982297578338,338.4877660040367,193.14785949979265,254.2413148667438,785.8769403705732,533.1857549710519,250.57238154091095,235.33558257738198,1019.0937190893449,285.87556360619135,170.21621335241113,190.4217789607777,646.5135559193802
80,1652.6224694703703,1301.5277599465999,967.5398256850802,3921.690055102051,90.36081816530668,47.49468453826713,111.30337320232952,249.15887590590336,100.83842125990024,86.65171126096759,34.31450012070906,221.8046326415769,375.3605820044153,223.161396826464,273.2026876849084,871.7246665157877,584.5364267321604,280.26311258759927,252.8869617502302,1117.6865010699898,319.29461929889897,184.94833881448793,204.62347684558415,708.866434958971
81,1854.2877047515053,1627.0087756119322,940.8633428600442,4422.159823223482,105.52852848119232,57.784843427759284,108.23457701970402,271.5479489286556,109.46800684062255,99.99023842429075,33.368399351708014,242.8266446166213,414.59845837770695,282.10002485768507,265.67009149371836,962.3685747291104,647.1171288999001,326.8379059901613,245.91449972570436,1219.8695346157658,354.27573277647275,217.4905827576089,198.98170942603082,770.7480249601124
82,1990.627717281674,1818.6276540249953,973.1514205656863,4782.406791872356,109.36477953838416,61.568765623181484,111.94891710933524,282.8824622709009,114.82671045239275,108.06035255975043,34.51351939422742,257.40058240637063,441.60069335417046,315.23140978368315,274.78722484077684,1031.6193279786305,700.810527085327,355.96316990173597,254.35367055358597,1311.127367540649,385.2817306861305,237.5199635432791,205.81026422594385,828.6119584553535
83,1898.8258001347979,1923.1572383365851,983.0347741571319,4805.0178126285155,102.13112239370959,69.11538055255674,113.08587350541987,284.3323764516862,115.51574718011062,108.52515402051135,34.86403968187195,258.9049408824939,430.12125356147214,329.847487313648,277.57797173598743,1037.5467126111075,637.1479544575618,386.86063279270434,256.93689368848294,1280.9454809387491,381.5495832858207,239.53290213403068,207.90047914122545,828.9829645610768
84,1608.3380003605162,1987.6586208309445,1005.7200835308619,4601.716704722323,90.7095925097686,74.35347546508554,115.6955350288065,280.75860300366065,99.52329535634291,107.00194679939268,35.668590596034065,242.19383275176966,392.3737510138613,339.53797398467094,283.9835866030326,1015.8953116015648,549.0707669073422,392.1070424628906,262.86617826322856,1204.0439876334613,344.42848300478937,240.88311689151692,212.69815956133996,798.0097594576462
85,1367.9123453524705,2034.6795871128827,1007.426239432387,4410.01817189774,78.87228541148102,75.89466692206776,115.89180695685283,270.6587592904016,85.77450174171004,104.16591429504936,35.72910064981647,225.6695166865759,335.7599137513382,344.1079813991943,284.46535114184746,964.33324629238,472.7436696215132,404.80140700708637,263.3121181312887,1140.8571947598884,309.18464942753576,234.91884635922045,213.05899179102465,757.1624875777809
86,1257.5013721834137,2041.4630356493649,998.9594583749156,4297.923866207694,70.03372205389097,75.82121300815166,114.91780953902571,260.7727446010683,68.45088942680893,103.63002789417033,35.428820132254415,207.5097374532337,295.3311926557782,343.2526900356717,282.0745995887493,920.6584822801992,431.9425171127099,407.96384880052966,261.09914613717746,1101.005512050417,271.2149348062708,232.01505130463266,211.26836557422433,714.4983516851278
87,1176.7257606747212,2032.3689939623468,975.4197895685314,4184.514544205599,64.603457323407,75.16269117571204,112.2098646331289,251.97601313224794,58.69893613022663,101.69559605743659,34.59396874251841,194.98850093018166,271.2941599288993,337.23986217769186,275.42774060228527,883.9617627088764,415.02077125881146,404.7386725175677,254.94655668605265,1074.7060004624318,238.06178737473698,230.10300390503397,206.28999802067656,674.4547893004475
88,1093.938819232253,1975.0415803915716,942.4785072509278,4011.4589068747528,59.02346564280846,73.69366633436175,108.42038151085698,241.1375134880272,50.55723795914458,100.39866435311424,33.42568232571552,184.38158463797433,235.87553725036284,331.3600871511984,266.1261629038331,833.3617873053944,370.7634733455225,395.3350324836946,246.33665704129447,1012.4351628705117,204.50311531669746,225.85846075033209,199.3232980041607,629.6848740711903
89,1022.0442664021489,1891.0377171268938,926.36180814702,3839.4437916760626,50.704769006762426,70.63123909086049,106.56635656270382,227.90236466032673,45.66693061213355,95.5177103905159,32.85409192843664,174.0387329310861,219.7691553794722,320.88460057169095,261.57531611188955,802.2290720630526,350.31238447950756,384.48182621604343,242.1242174479743,976.9184281435253,188.80662800044746,218.55451742596532,195.9148026447261,603.2759480711389
90,1048.5638527030474,1818.938000695765,936.3012550890838,3803.803108487896,53.017207719370106,67.20987089231917,107.70976579821921,227.93684440990847,47.62319690423509,92.40763029520596,33.20660160735526,173.2374288067963,228.8050960972908,307.18724726105717,264.3819019976443,800.3742453559923,350.8997251374204,360.7913445922225,244.72210176439134,956.4131714940343,177.41983060762706,211.7853765753097,198.01688065455608,587.2220878374928
91,1228.1569875682198,1765.0393106304166,924.3685580922642,3917.5648562909005,61.52808429319301,65.61475059912314,106.33705803788808,233.47989293020424,51.52625536034697,89.084183197872,32.78339987274157,173.39383843096053,243.3317349253412,298.4857655974999,261.01248525187634,802.8299857747174,407.03064863893144,342.17150791708315,241.60323946135887,990.8053960173735,201.81205293909142,201.60928666924957,195.49325332386175,598.9145929322027
92,1550.5525214692973,1836.2988757561259,927.8596365858668,4314.71103381129,69.73123788298972,70.33881053789334,106.73866301800035,246.8087114388834,63.852190903636696,97.48948989749586,32.90721349798982,194.24889429912238,299.51984353901366,318.59816187522813,261.99825555512547,880.1162609693672,494.6593236607169,360.2264485494107,242.51570653510814,1097.4014787452356,246.92405012441597,218.95864338773146,196.23157602680163,662.114269538949
93,1775.746059831322,1781.971554945356,884.5489301587753,4442.266544935454,82.8885009349258,68.228598641321,101.75630715714699,252.87340673339378,74.27351931303103,99.41308469941282,31.371167950853703,205.05777196329757,353.92401894760263,309.53541776377347,249.7686799993749,913.228116710751,568.2680804003121,351.0857865098686,231.1955389628347,1150.5494058730155,285.15953287745566,219.22266134100275,187.07186280520406,691.4540570236625
94,1912.5306685894388,1711.9612166668649,843.1701889528304,4467.6620742091345,90.33784650237422,66.9119377797814,96.99619976639762,254.24598404855323,82.59795520978332,98.67822515522346,29.903640948437225,211.179821313444,378.84284405690204,296.74670569208183,238.08463040226616,913.6741801512501,600.8228054521322,344.74434684494315,220.38033129196575,1165.9474835890412,319.9184728549052,216.61219849143112,178.32073787134527,714.8514092176815
95,1914.6473571899867,1578.2324023692931,792.60460062312,4285.4843601823995,91.83032236299843,61.559846921710474,91.17926034990172,244.56942963461063,85.53865901754357,93.6601339634994,28.110295764310063,207.30908874535302,417.7586304867188,275.85818798907246,223.80650533773576,917.423323813527,625.7549292307014,330.1194142603127,207.16394715732915,1163.0382906483433,322.5296113741363,205.25190601822854,167.6267010802069,695.4082184725718
96,1853.100629416372,1421.9677527635747,778.9963280534898,4054.0647102334365,92.99875487621499,55.567533042706344,89.61379854642082,238.18008646534213,88.84676738004755,87.96212484147196,27.627668529402623,204.43656075092213,401.9271242885077,249.47117493845232,219.96395897212304,871.362258199083,594.7545265779869,310.46416758190117,203.6071378008088,1108.8258319606969,324.57530013959536,180.7952728954835,164.74870890547814,670.119281940557
97,1737.274213179159,1299.2229336871071,803.9578220190125,3840.4549688852785,92.7769443665781,49.2192285496924,92.48530667949953,234.48147959577003,89.60258807443283,79.8594619406471,28.512945977373846,197.97499599245376,372.6570072149114,226.12551961123205,227.01229647614542,825.7948233022889,571.2576708285337,285.36696704048717,210.1313512772082,1066.7559891462292,305.1969960945143,165.6716597128505,170.02777602694647,640.8964318343112
98,1559.0959073248478,1232.7705150695683,781.2909948529111,3573.1574172473274,82.7674227449529,45.98120695760993,89.87777130327363,218.62640100583644,80.89856418136196,73.99765926992379,27.709050548080747,182.6052739993665,333.9219602558225,211.15334133335404,220.61190040078654,765.6872019899631,538.5822152635124,270.21186646550365,204.2068974176534,1013.0009791466694,274.87993001080287,163.52967152067225,165.23400437987087,603.643605911346
99,1429.1459521095126,1154.0368244830051,766.6048038459834,3349.787580438501,79.76680707822575,45.08086079105036,88.1883084458586,213.0359763151347,81.12595540026986,69.07720310704508,27.18819415571142,177.39135266302634,325.54268246734466,199.86487293704363,216.46498391380305,741.8725393181913,524.3785577716583,257.23286532001515,200.36835131874136,981.9797744104148,256.45181485424274,158.6320796218409,162.12804492923217,577.2119394053158
100,1376.5399964545418,1122.5046582516902,792.0039827787077,3291.0486374849397,78.11645131221908,43.63419739625999,91.11016676810394,212.860815476583,81.72952186682191,64.49284922372854,28.088994417794442,174.3113655083449,320.6504061598887,190.9325525732395,223.63690982858063,735.2198685617088,527.4938933455829,250.24952618401923,207.00696300245073,984.750382532053,243.0382329083311,156.90387121415554,167.49967735641124,567.4417814788978
101,1334.1560723709463,1101.3993988826126,795.9557883280681,3231.5112595816267,81.74831534842146,43.331178134273415,91.56477264189529,216.64426612459016,81.38266046578526,64.66791324837514,28.22914806150056,174.27972177566096,327.00506394989554,184.3956870293738,224.75277490062447,736.1535258798938,552.4123667988471,249.39080554276964,208.03985081985695,1009.8430231614736,244.6154961886258,158.53899190649108,168.33543850015045,571.4899265952673
