datetime,Denver_cf,East_cf,Mountain_cf,North_cf,South_cf,West_cf
2018-01-11 08:30:00,0.45690716694418165,0.5202776531282742,0.00794921541665006,0.42293616822264485,0.5172359833390748,0.3835314157442431
2018-01-11 09:30:00,0.5676214108141462,0.5758958989438808,0.3404383603415859,0.5439605112381225,0.5966558776279648,0.33221205782602625
2018-01-11 10:30:00,0.5341861417127075,0.5334668151849983,0.2296491277692993,0.5115498949134218,0.5615949894962874,0.3853623728389653
2018-01-11 11:30:00,0.4712957937423613,0.4756763395044947,0.22028313961015122,0.44664884828330886,0.5056561062323376,0.40872213354966114
2018-01-11 12:30:00,0.4546696391944979,0.47425023347451073,0.23500386929154748,0.4359932663581898,0.49359120940668283,0.3784531627343582
2018-01-11 13:30:00,0.5081392327917812,0.5270568293274149,0.23339927584073292,0.49242963021227665,0.5410954186945481,0.24736617147322215
2018-01-11 14:30:00,0.5536901040319587,0.561590625391836,0.21238114676249634,0.5303098417299891,0.5800157728000968,0.2825030975224686
2018-01-11 15:30:00,0.5097040014945197,0.5007390160012283,0.07127719602904133,0.48090554822582293,0.5443063617117447,0.15649933046908338
2018-01-11 16:30:00,0.10158811422678977,0.07395357275333375,0.028735077969717096,0.076089816429781,0.16667955558404637,0.035322441789899385
2018-01-11 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12 07:30:00,0.0007038523706349937,0.00902514585559247,-0.0,-0.0,0.03559235570055378,0.0
2018-01-12 08:30:00,0.09854325766218311,0.1624529986778459,0.005759752535920234,0.03499106708140751,0.5098016584597593,0.028499945765787408
2018-01-12 09:30:00,0.035534862662688425,0.07156606091767029,0.19814037611320312,-0.0,0.5856780296990853,0.4186713891391429
2018-01-12 10:30:00,0.05512151537269937,0.062485001021486526,0.0739210017352513,0.0017231841158825703,0.5497143631662823,0.542549634144722
2018-01-12 11:30:00,0.0378104788758454,0.08025751433127307,0.358120268819829,0.00348933812703973,0.49211103364633385,0.48389269498482934
2018-01-12 12:30:00,0.06374659675248714,0.1853654337923494,0.31311334119017564,0.25965848351430854,0.4805162844961425,0.45967213772471316
2018-01-12 13:30:00,0.49712248282720556,0.15171728635713683,0.3715041073485338,0.48421974192082834,0.5201380693127875,0.3620773804812165
2018-01-12 14:30:00,0.01427761660425222,0.28831128877376444,0.09448372403516589,0.3809464569279983,0.18844435495193507,0.23413978545889533
2018-01-12 15:30:00,0.17431397255591463,0.48947352089216334,0.06219297649113363,0.03330326204797259,0.0419967298213757,0.01616478197814581
